"name","full_team","team","year","games_in_season","num_games_injured","num_games_missing","injury_types","earliest_injury","latest_injury","head","shoulder","upper_torso","lower_torso","arm","hand","leg","foot","total_injuries"
"Ricky Ali'ifua","Seattle Seahawks","sea",2018,16,15,15,"concussion",2,16,1,0,0,0,0,0,0,0,1
"Doug Baldwin","Seattle Seahawks","sea",2018,16,6,3,"knee groin hip",2,14,0,0,0,1,0,0,2,0,3
"Justin Britt","Seattle Seahawks","sea",2018,16,1,0,"shoulder",3,3,0,1,0,0,0,0,0,0,1
"Chris Carson","Seattle Seahawks","sea",2018,16,3,2,"hip",4,9,0,0,0,1,0,0,0,0,1
"Kam Chancellor","Seattle Seahawks","sea",2018,16,16,16,"neck",1,16,1,0,0,0,0,0,0,0,1
"Amara Darboh","Seattle Seahawks","sea",2018,16,15,15,"knee",2,16,0,0,0,0,0,0,1,0,1
"Ed Dickson","Seattle Seahawks","sea",2018,16,6,6,"groin",1,6,0,0,0,0,0,0,1,0,1
"Will Dissly","Seattle Seahawks","sea",2018,16,12,12,"knee",5,16,0,0,0,0,0,0,1,0,1
"Tre Flowers","Seattle Seahawks","sea",2018,16,1,1,"hamstring",2,2,0,0,0,0,0,0,1,0,1
"D.J. Fluker","Seattle Seahawks","sea",2018,16,7,6,"hamstring  calf",1,16,0,0,0,0,0,0,2,0,2
"Rasheem Green","Seattle Seahawks","sea",2018,16,4,4,"ankle",4,7,0,0,0,0,0,0,0,1,1
"Shaquill Griffin","Seattle Seahawks","sea",2018,16,2,0,"thigh hip",2,15,0,0,0,1,0,0,1,0,2
"Khalid Hill","Seattle Seahawks","sea",2018,16,15,15,"shoulder",2,16,0,1,0,0,0,0,0,0,1
"Lano Hill","Seattle Seahawks","sea",2018,16,3,2,"hamstring quadricep",2,10,0,0,0,0,0,0,2,0,2
"Germain Ifedi","Seattle Seahawks","sea",2018,16,1,1,"groin",15,15,0,0,0,0,0,0,1,0,1
"Dontae Johnson","Seattle Seahawks","sea",2018,16,16,16,"hip foot",1,16,0,0,0,1,0,0,0,1,2
"Jamarco Jones","Seattle Seahawks","sea",2018,16,16,16,"ankle",1,16,0,0,0,0,0,0,0,1,1
"Dion Jordan","Seattle Seahawks","sea",2018,16,4,4,"hip knee",4,16,0,0,0,1,0,0,1,0,2
"Mychal Kendricks","Seattle Seahawks","sea",2018,16,4,3,"ankle knee",3,16,0,0,0,0,0,0,1,1,2
"Shalom Luani","Seattle Seahawks","sea",2018,16,1,1,"quadricep",12,12,0,0,0,0,0,0,1,0,1
"Tre Madden","Seattle Seahawks","sea",2018,16,2,2,"chest",12,13,0,0,1,0,0,0,0,0,1
"Byron Maxwell","Seattle Seahawks","sea",2018,16,16,16,"hip",1,16,0,0,0,1,0,0,0,0,1
"Bradley McDougald","Seattle Seahawks","sea",2018,16,5,0,"knee",8,16,0,0,0,0,0,0,1,0,1
"Malik McDowell","Seattle Seahawks","sea",2018,16,16,16,"head",1,16,1,0,0,0,0,0,0,0,1
"J.D. McKissic","Seattle Seahawks","sea",2018,16,11,11,"foot",1,11,0,0,0,0,0,0,0,1,1
"T.J. Mutcherson","Seattle Seahawks","sea",2018,16,15,15,"knee",2,16,0,0,0,0,0,0,1,0,1
"Rashaad Penny","Seattle Seahawks","sea",2018,16,4,2,"ankle knee",13,16,0,0,0,0,0,0,1,1,2
"Ethan Pocic","Seattle Seahawks","sea",2018,16,3,3,"ankle",3,5,0,0,0,0,0,0,0,1,1
"C.J. Prosise","Seattle Seahawks","sea",2018,16,6,5,"abdomen abdominal",4,16,0,0,2,0,0,0,0,0,2
"Jarran Reed","Seattle Seahawks","sea",2018,16,2,0,"oblique groin",14,15,0,0,1,0,0,0,1,0,2
"Jordan Simmons","Seattle Seahawks","sea",2018,16,5,4,"calf knee",7,16,0,0,0,0,0,0,2,0,2
"Shamar Stephen","Seattle Seahawks","sea",2018,16,2,1,"foot",9,12,0,0,0,0,0,0,0,1,1
"J.R. Sweezy","Seattle Seahawks","sea",2018,16,1,1,"foot",16,16,0,0,0,0,0,0,0,1,1
"Tedric Thompson","Seattle Seahawks","sea",2018,16,2,2,"chest ankle",15,16,0,0,1,0,0,0,0,1,2
"Neiko Thorpe","Seattle Seahawks","sea",2018,16,4,4,"groin",7,10,0,0,0,0,0,0,1,0,1
"Nick Vannett","Seattle Seahawks","sea",2018,16,1,1,"back",6,6,0,0,1,0,0,0,0,0,1
"Bobby Wagner","Seattle Seahawks","sea",2018,16,1,1,"groin",2,2,0,0,0,0,0,0,1,0,1
"Erik Walden","Seattle Seahawks","sea",2018,16,16,16,"hip",1,16,0,0,0,1,0,0,0,0,1
"K.J. Wright","Seattle Seahawks","sea",2018,16,13,11,"knee",1,14,0,0,0,0,0,0,1,0,1
"Kwon Alexander","Tampa Bay Buccaneers","tam",2018,16,10,10,"knee",7,16,0,0,0,0,0,0,1,0,1
"Beau Allen","Tampa Bay Buccaneers","tam",2018,16,4,2,"foot wrist",3,14,0,0,0,0,0,1,0,1,2
"Sergio Bailey","Tampa Bay Buccaneers","tam",2018,16,16,16,"ankle",1,16,0,0,0,0,0,0,0,1,1
"Kendell Beckwith","Tampa Bay Buccaneers","tam",2018,16,16,16,"ankle",1,16,0,0,0,0,0,0,0,1,1
"Devante Bond","Tampa Bay Buccaneers","tam",2018,16,6,5,"foot  illness",1,16,0,0,0,0,0,0,0,1,1
"Riley Bullough","Tampa Bay Buccaneers","tam",2018,16,7,7,"foot",1,13,0,0,0,0,0,0,0,1,1
"Jack Cichy","Tampa Bay Buccaneers","tam",2018,16,10,10,"knee",7,16,0,0,0,0,0,0,1,0,1
"Chris Conte","Tampa Bay Buccaneers","tam",2018,16,14,13,"knee",3,16,0,0,0,0,0,0,1,0,1
"Alan Cross","Tampa Bay Buccaneers","tam",2018,16,2,2,"shoulder",15,16,0,1,0,0,0,0,0,0,1
"Vinny Curry","Tampa Bay Buccaneers","tam",2018,16,6,4,"ankle",6,11,0,0,0,0,0,0,0,1,1
"Lavonte David","Tampa Bay Buccaneers","tam",2018,16,3,2,"knee",10,12,0,0,0,0,0,0,1,0,1
"Carlton Davis","Tampa Bay Buccaneers","tam",2018,16,6,3,"groin back knee",4,14,0,0,1,0,0,0,2,0,3
"Evan Dietrich-Smith","Tampa Bay Buccaneers","tam",2018,16,9,9,"hip",8,16,0,0,0,1,0,0,0,0,1
"Demar Dotson","Tampa Bay Buccaneers","tam",2018,16,3,1,"knee hamstring",12,14,0,0,0,0,0,0,2,0,2
"Justin Evans","Tampa Bay Buccaneers","tam",2018,16,7,6,"toe",10,16,0,0,0,0,0,0,0,1,1
"Maurice Fleming","Tampa Bay Buccaneers","tam",2018,16,15,15,"knee",2,16,0,0,0,0,0,0,1,0,1
"Brent Grimes","Tampa Bay Buccaneers","tam",2018,16,5,3,"groin  knee",1,13,0,0,0,0,0,0,2,0,2
"Vernon Hargreaves","Tampa Bay Buccaneers","tam",2018,16,15,15,"shoulder",2,16,0,1,0,0,0,0,0,0,1
"De'Vante Harris","Tampa Bay Buccaneers","tam",2018,16,6,6,"hamstring",1,6,0,0,0,0,0,0,1,0,1
"O.J. Howard","Tampa Bay Buccaneers","tam",2018,16,7,6,"knee ankle",5,16,0,0,0,0,0,0,1,1,2
"DeSean Jackson","Tampa Bay Buccaneers","tam",2018,16,7,4,"shoulder thumb achilles",2,16,0,1,0,0,0,1,0,1,3
"Ryan Jensen","Tampa Bay Buccaneers","tam",2018,16,3,0,"illness hamstring",3,11,0,0,0,0,0,0,1,0,1
"Isaiah Johnson","Tampa Bay Buccaneers","tam",2018,16,2,1,"concussion",13,14,1,0,0,0,0,0,0,0,1
"Ronald Jones","Tampa Bay Buccaneers","tam",2018,16,4,4,"hamstring",8,11,0,0,0,0,0,0,1,0,1
"Gerald McCoy","Tampa Bay Buccaneers","tam",2018,16,3,2,"calf",6,8,0,0,0,0,0,0,1,0,1
"Kevin Minter","Tampa Bay Buccaneers","tam",2018,16,3,3,"calf",14,16,0,0,0,0,0,0,1,0,1
"Carl Nassib","Tampa Bay Buccaneers","tam",2018,16,2,1,"elbow shoulder",10,16,0,1,0,0,1,0,0,0,2
"Rakeem Nunez-Roches","Tampa Bay Buccaneers","tam",2018,16,1,1,"knee",12,12,0,0,0,0,0,0,1,0,1
"Jason Pierre-Paul","Tampa Bay Buccaneers","tam",2018,16,5,0,"knee",2,16,0,0,0,0,0,0,1,0,1
"Garrison Sanborn","Tampa Bay Buccaneers","tam",2018,16,1,0,"knee",11,11,0,0,0,0,0,0,1,0,1
"Charles Sims","Tampa Bay Buccaneers","tam",2018,16,16,16,"knee",1,16,0,0,0,0,0,0,1,0,1
"Donovan Smith","Tampa Bay Buccaneers","tam",2018,16,1,0,"knee",1,1,0,0,0,0,0,0,1,0,1
"M.J. Stewart","Tampa Bay Buccaneers","tam",2018,16,6,5,"foot",8,13,0,0,0,0,0,0,0,1,1
"Stevie Tu'ikolovatu","Tampa Bay Buccaneers","tam",2018,16,16,16,"undisclosed tricep",1,16,0,0,0,0,1,0,0,0,1
"Mitch Unrein","Tampa Bay Buccaneers","tam",2018,16,16,16,"concussion",1,16,1,0,0,0,0,0,0,0,1
"Jordan Whitehead","Tampa Bay Buccaneers","tam",2018,16,4,1,"shoulder hamstring concussion",4,11,1,1,0,0,0,0,1,0,3
"Marcus Williams","Tampa Bay Buccaneers","tam",2018,16,11,10,"hamstring",3,13,0,0,0,0,0,0,1,0,1
"Shaun Wilson","Tampa Bay Buccaneers","tam",2018,16,7,7,"shoulder",10,16,0,1,0,0,0,0,0,0,1
"Austin Barnard","Tennessee Titans","oti",2018,16,16,16,"knee",1,16,0,0,0,0,0,0,1,0,1
"Jurrell Casey","Tennessee Titans","oti",2018,16,1,1,"knee",16,16,0,0,0,0,0,0,1,0,1
"William Compton","Tennessee Titans","oti",2018,16,3,3,"hamstring",6,8,0,0,0,0,0,0,1,0,1
"Jack Conklin","Tennessee Titans","oti",2018,16,7,7,"knee  concussion",1,16,1,0,0,0,0,0,1,0,2
"Kamalei Correa","Tennessee Titans","oti",2018,16,2,1,"back foot",3,6,0,0,1,0,0,0,0,1,2
"Dane Cruikshank","Tennessee Titans","oti",2018,16,4,4,"knee",9,13,0,0,0,0,0,0,1,0,1
"Johnathan Cyprien","Tennessee Titans","oti",2018,16,16,16,"knee",1,16,0,0,0,0,0,0,1,0,1
"Rashaan Evans","Tennessee Titans","oti",2018,16,1,1,"hamstring",1,1,0,0,0,0,0,0,1,0,1
"Sharif Finch","Tennessee Titans","oti",2018,16,1,1,"shoulder",15,15,0,1,0,0,0,0,0,0,1
"David Fluellen","Tennessee Titans","oti",2018,16,9,9,"groin knee",3,16,0,0,0,0,0,0,2,0,2
"Blaine Gabbert","Tennessee Titans","oti",2018,16,1,1,"concussion",4,4,1,0,0,0,0,0,0,0,1
"Darius Jennings","Tennessee Titans","oti",2018,16,1,0,"knee",13,13,0,0,0,0,0,0,1,0,1
"Harold Landry","Tennessee Titans","oti",2018,16,2,1,"ankle",1,2,0,0,0,0,0,0,0,1,1
"Taylor Lewan","Tennessee Titans","oti",2018,16,1,1,"concussion",2,2,1,0,0,0,0,0,0,0,1
"Kendrick Lewis","Tennessee Titans","oti",2018,16,3,3,"foot",1,3,0,0,0,0,0,0,0,1,1
"Bennie Logan","Tennessee Titans","oti",2018,16,2,1,"elbow knee",6,9,0,0,0,0,1,0,1,0,2
"Marcus Mariota","Tennessee Titans","oti",2018,16,3,2,"rightelbow neck",2,16,1,0,0,0,1,0,0,0,2
"Rishard Matthews","Tennessee Titans","oti",2018,16,12,12,"knee",4,16,0,0,0,0,0,0,1,0,1
"Johnny Maxey","Tennessee Titans","oti",2018,16,16,16,"ankle",1,16,0,0,0,0,0,0,0,1,1
"Derrick Morgan","Tennessee Titans","oti",2018,16,5,3,"knee shoulder",2,13,0,1,0,0,0,0,1,0,2
"Brian Orakpo","Tennessee Titans","oti",2018,16,3,3,"elbow",14,16,0,0,0,0,1,0,0,0,1
"Nate Palmer","Tennessee Titans","oti",2018,16,16,16,"leg",1,16,0,0,0,0,0,0,1,0,1
"Kevin Pamphile","Tennessee Titans","oti",2018,16,13,13,"tricep",4,16,0,0,0,0,1,0,0,0,1
"Kalan Reed","Tennessee Titans","oti",2018,16,16,16,"foot",1,16,0,0,0,0,0,0,0,1,1
"Devin Ross","Tennessee Titans","oti",2018,16,15,15,"ankle",2,16,0,0,0,0,0,0,0,1,1
"Logan Ryan","Tennessee Titans","oti",2018,16,2,2,"shin",15,16,0,0,0,0,0,0,1,0,1
"Tajae Sharpe","Tennessee Titans","oti",2018,16,3,0,"ankle",9,15,0,0,0,0,0,0,0,1,1
"Jonnu Smith","Tennessee Titans","oti",2018,16,3,3,"knee",14,16,0,0,0,0,0,0,1,0,1
"Tye Smith","Tennessee Titans","oti",2018,16,16,16,"arm",1,16,0,0,0,0,1,0,0,0,1
"Quinton Spain","Tennessee Titans","oti",2018,16,2,1,"shoulder ankle",7,10,0,1,0,0,0,0,0,1,2
"Robert Spillane","Tennessee Titans","oti",2018,16,1,0,"knee",6,6,0,0,0,0,0,0,1,0,1
"Luke Stocker","Tennessee Titans","oti",2018,16,1,0,"calf",2,2,0,0,0,0,0,0,1,0,1
"Taywan Taylor","Tennessee Titans","oti",2018,16,3,3,"foot",9,11,0,0,0,0,0,0,0,1,1
"Kenny Vaccaro","Tennessee Titans","oti",2018,16,3,3,"elbow",5,7,0,0,0,0,1,0,0,0,1
"Delanie Walker","Tennessee Titans","oti",2018,16,15,15,"ankle",2,16,0,0,0,0,0,0,0,1,1
"Cole Wick","Tennessee Titans","oti",2018,16,3,3,"shoulder",14,16,0,1,0,0,0,0,0,0,1
"Wesley Woodyard","Tennessee Titans","oti",2018,16,2,2,"shoulder",5,6,0,1,0,0,0,0,0,0,1
"Troy Apke","Washington Football Team","was",2018,16,14,14,"hamstring",2,16,0,0,0,0,0,0,1,0,1
"Tony Bergstrom","Washington Football Team","was",2018,16,5,3,"knee",11,16,0,0,0,0,0,0,1,0,1
"Kapri Bibbs","Washington Football Team","was",2018,16,1,0,"shoulder",8,8,0,1,0,0,0,0,0,0,1
"Zach Brown","Washington Football Team","was",2018,16,3,0,"oblique knee illness",3,13,0,0,1,0,0,0,1,0,2
"Tyler Catalina","Washington Football Team","was",2018,16,16,16,"shoulder",1,16,0,1,0,0,0,0,0,0,1
"Geron Christian","Washington Football Team","was",2018,16,7,7,"knee",10,16,0,0,0,0,0,0,1,0,1
"Jonathan Cooper","Washington Football Team","was",2018,16,4,4,"bicep",13,16,0,0,0,0,1,0,0,0,1
"Jamison Crowder","Washington Football Team","was",2018,16,8,7,"ankle",5,12,0,0,0,0,0,0,0,1,1
"Robert Davis","Washington Football Team","was",2018,16,16,16,"leg",1,16,0,0,0,0,0,0,1,0,1
"Vernon Davis","Washington Football Team","was",2018,16,2,2,"concussion",15,16,1,0,0,0,0,0,0,0,1
"Josh Doctson","Washington Football Team","was",2018,16,6,1,"heel hip concussion back illness",4,16,1,0,1,1,0,0,0,1,4
"Quinton Dunbar","Washington Football Team","was",2018,16,10,9,"shin",6,16,0,0,0,0,0,0,1,0,1
"Manasseh Garner","Washington Football Team","was",2018,16,16,16,"knee",1,16,0,0,0,0,0,0,1,0,1
"Derrius Guice","Washington Football Team","was",2018,16,16,16,"knee",1,16,0,0,0,0,0,0,1,0,1
"Maurice Harris","Washington Football Team","was",2018,16,5,4,"concussion",1,16,1,0,0,0,0,0,0,0,1
"Joshua Holsey","Washington Football Team","was",2018,16,15,15,"foot",1,16,0,0,0,0,0,0,0,1,1
"Dustin Hopkins","Washington Football Team","was",2018,16,1,0,"rightgroin",10,10,0,0,0,0,0,0,1,0,1
"Austin Howard","Washington Football Team","was",2018,16,2,2,"hip",15,16,0,0,0,1,0,0,0,0,1
"Matthew Ioannidis","Washington Football Team","was",2018,16,5,2,"shin hamstring",12,16,0,0,0,0,0,0,2,0,2
"Danny Johnson","Washington Football Team","was",2018,16,3,2,"forearm finger",6,16,1,0,0,0,1,1,0,0,3
"Robert Kelley","Washington Football Team","was",2018,16,14,14,"toe",3,16,0,0,0,0,0,0,0,1,1
"Zac Kerin","Washington Football Team","was",2018,16,1,1,"knee",16,16,0,0,0,0,0,0,1,0,1
"Arie Kouandjio","Washington Football Team","was",2018,16,16,16,"quadricep",1,16,0,0,0,0,0,0,1,0,1
"Shawn Lauvao","Washington Football Team","was",2018,16,12,11,"calf knee",3,16,0,0,0,0,0,0,2,0,2
"Byron Marshall","Washington Football Team","was",2018,16,10,10,"ankle",1,12,0,0,0,0,0,0,0,1,1
"Colt McCoy","Washington Football Team","was",2018,16,4,4,"shin",13,16,0,0,0,0,0,0,1,0,1
"Stacy McGee","Washington Football Team","was",2018,16,8,8,"abdominal",1,8,0,0,1,0,0,0,0,0,1
"Cassanova McKinzy","Washington Football Team","was",2018,16,5,5,"pectoral",12,16,0,0,1,0,0,0,0,0,1
"Morgan Moses","Washington Football Team","was",2018,16,4,0,"knee ankle",2,14,0,0,0,0,0,0,1,1,2
"Montae Nicholson","Washington Football Team","was",2018,16,5,2,"neck illness personal",8,16,1,0,0,0,0,0,0,0,1
"Ty Nsekhe","Washington Football Team","was",2018,16,3,2,"knee",14,16,0,0,0,0,0,0,1,0,1
"Samaje Perine","Washington Football Team","was",2018,16,2,2,"knee calf",10,11,0,0,0,0,0,0,2,0,2
"Adrian Peterson","Washington Football Team","was",2018,16,3,0,"ankle shoulder",5,12,0,1,0,0,0,0,0,1,2
"Trey Quinn","Washington Football Team","was",2018,16,13,13,"ankle",2,16,0,0,0,0,0,0,0,1,1
"Jordan Reed","Washington Football Team","was",2018,16,4,3,"back toe",12,16,0,0,1,0,0,0,0,1,2
"Paul Richardson","Washington Football Team","was",2018,16,14,9,"shoulder",2,16,0,1,0,0,0,0,0,0,1
"Chase Roullier","Washington Football Team","was",2018,16,1,0,"knee",13,13,0,0,0,0,0,0,1,0,1
"Brandon Scherff","Washington Football Team","was",2018,16,8,8,"pectoral",9,16,0,0,1,0,0,0,0,0,1
"Tim Settle","Washington Football Team","was",2018,16,1,0,"pectoral",15,15,0,0,1,0,0,0,0,0,1
"Cam Sims","Washington Football Team","was",2018,16,15,15,"ankle",2,16,0,0,0,0,0,0,0,1,1
"Alex Smith","Washington Football Team","was",2018,16,6,6,"shin",11,16,0,0,0,0,0,0,1,0,1
"Nick Sundberg","Washington Football Team","was",2018,16,3,3,"back",14,16,0,0,1,0,0,0,0,0,1
"Chris Thompson","Washington Football Team","was",2018,16,8,6,"rib illness",5,14,0,0,1,0,0,0,0,0,1
"Zach Vigil","Washington Football Team","was",2018,16,1,0,"thigh",5,5,0,0,0,0,0,0,1,0,1
"Trent Williams","Washington Football Team","was",2018,16,5,3,"knee thumb",4,11,0,0,0,0,0,1,1,0,2
"Zach Allen","Arizona Cardinals","crd",2019,16,12,12,"neck",5,16,1,0,0,0,0,0,0,0,1
"Tramaine Brock","Arizona Cardinals","crd",2019,16,3,2,"back hamstring",5,11,0,0,1,0,0,0,1,0,2
"Miles Brown","Arizona Cardinals","crd",2019,16,1,0,"shoulder",4,4,0,1,0,0,0,0,0,0,1
"Jonathan Bullard","Arizona Cardinals","crd",2019,16,8,7,"hamstring foot",2,16,0,0,0,0,0,0,1,1,2
"Damiere Byrd","Arizona Cardinals","crd",2019,16,3,2,"hamstring",4,6,0,0,0,0,0,0,1,0,1
"Charles Clay","Arizona Cardinals","crd",2019,16,1,1,"calf",16,16,0,0,0,0,0,0,1,0,1
"Chase Edmonds","Arizona Cardinals","crd",2019,16,3,3,"hamstring",9,11,0,0,0,0,0,0,1,0,1
"D.J. Foster","Arizona Cardinals","crd",2019,16,10,10,"hamstring",7,16,0,0,0,0,0,0,1,0,1
"Lamont Gaillard","Arizona Cardinals","crd",2019,16,4,4,"knee",1,4,0,0,0,0,0,0,1,0,1
"Max Garcia","Arizona Cardinals","crd",2019,16,11,9,"toe",1,13,0,0,0,0,0,0,0,1,1
"Dennis Gardeck","Arizona Cardinals","crd",2019,16,4,2,"ankle",5,8,0,0,0,0,0,0,0,1,1
"Marcus Gilbert","Arizona Cardinals","crd",2019,16,16,16,"knee",1,16,0,0,0,0,0,0,1,0,1
"Jordan Hicks","Arizona Cardinals","crd",2019,16,1,0,"calf",8,8,0,0,0,0,0,0,1,0,1
"Andy Isabella","Arizona Cardinals","crd",2019,16,1,0,"shoulder",14,14,0,1,0,0,0,0,0,0,1
"David Johnson","Arizona Cardinals","crd",2019,16,4,2,"back ankle",6,9,0,0,1,0,0,0,0,1,2
"Chris Jones","Arizona Cardinals","crd",2019,16,1,0,"ankle",3,3,0,0,0,0,0,0,0,1,1
"Zach Kerr","Arizona Cardinals","crd",2019,16,2,0,"ankle knee",7,11,0,0,0,0,0,0,1,1,2
"Christian Kirk","Arizona Cardinals","crd",2019,16,5,3,"ankle",5,15,0,0,0,0,0,0,0,1,1
"Andy Lee","Arizona Cardinals","crd",2019,16,4,1,"hip",4,7,0,0,0,1,0,0,0,0,1
"Byron Murphy","Arizona Cardinals","crd",2019,16,1,0,"calf",13,13,0,0,0,0,0,0,1,0,1
"Justin Murray","Arizona Cardinals","crd",2019,16,3,2,"knee",9,11,0,0,0,0,0,0,1,0,1
"Kyler Murray","Arizona Cardinals","crd",2019,16,2,0,"hamstring",12,16,0,0,0,0,0,0,1,0,1
"Kevin Peterson","Arizona Cardinals","crd",2019,16,4,2,"shoulder",13,16,0,1,0,0,0,0,0,0,1
"Justin Pugh","Arizona Cardinals","crd",2019,16,3,0,"shoulder back",5,15,0,1,1,0,0,0,0,0,2
"Haason Reddick","Arizona Cardinals","crd",2019,16,3,0,"knee  shoulder",1,8,0,1,0,0,0,0,1,0,2
"Caraun Reid","Arizona Cardinals","crd",2019,16,1,0,"knee",15,15,0,0,0,0,0,0,1,0,1
"Terrell Suggs","Arizona Cardinals","crd",2019,16,4,0,"back hamstring",5,11,0,0,1,0,0,0,1,0,2
"Deionte Thompson","Arizona Cardinals","crd",2019,16,1,1,"knee",10,10,0,0,0,0,0,0,1,0,1
"Jalen Thompson","Arizona Cardinals","crd",2019,16,1,0,"concussion",13,13,1,0,0,0,0,0,0,0,1
"Zeke Turner","Arizona Cardinals","crd",2019,16,6,4,"hand  hamstring",1,8,0,0,0,0,0,1,1,0,2
"Joe Walker","Arizona Cardinals","crd",2019,16,1,0,"ribs",14,14,0,0,1,0,0,0,0,0,1
"Charles Washington","Arizona Cardinals","crd",2019,16,4,3,"shoulder",4,7,0,1,0,0,0,0,0,0,1
"Maxx Williams","Arizona Cardinals","crd",2019,16,1,0,"ankle",7,7,0,0,0,0,0,0,0,1,1
"Trevor Williams","Arizona Cardinals","crd",2019,16,1,0,"hip",6,6,0,0,0,1,0,0,0,0,1
"Kenjon Barner","Atlanta Falcons","atl",2019,16,2,2,"concussion knee",4,5,1,0,0,0,0,0,1,0,2
"Matthew Bosher","Atlanta Falcons","atl",2019,16,13,13,"groin",3,16,0,0,0,0,0,0,1,0,1
"Jamon Brown","Atlanta Falcons","atl",2019,16,2,2,"concussion illness",5,16,1,0,0,0,0,0,0,0,1
"James Carpenter","Atlanta Falcons","atl",2019,16,5,5,"knee concussion",8,16,1,0,0,0,0,0,1,0,2
"Adrian Clayborn","Atlanta Falcons","atl",2019,16,1,1,"knee",16,16,0,0,0,0,0,0,1,0,1
"John Cominsky","Atlanta Falcons","atl",2019,16,2,2,"ankle",9,11,0,0,0,0,0,0,0,1,1
"Devonta Freeman","Atlanta Falcons","atl",2019,16,2,2,"foot",10,11,0,0,0,0,0,0,0,1,1
"Russell Gage","Atlanta Falcons","atl",2019,16,1,0,"head",2,2,1,0,0,0,0,0,0,0,1
"Matt Gono","Atlanta Falcons","atl",2019,16,2,2,"back",1,2,0,0,1,0,0,0,0,0,1
"Austin Hooper","Atlanta Falcons","atl",2019,16,3,3,"knee",10,12,0,0,0,0,0,0,1,0,1
"Kemal Ishmael","Atlanta Falcons","atl",2019,16,2,2,"concussion",10,11,1,0,0,0,0,0,0,0,1
"Grady Jarrett","Atlanta Falcons","atl",2019,16,1,0,"abdomen",8,8,0,0,1,0,0,0,0,0,1
"Julio Jones","Atlanta Falcons","atl",2019,16,1,1,"shoulder",12,12,0,1,0,0,0,0,0,0,1
"Takkarist McKinley","Atlanta Falcons","atl",2019,16,3,2,"shoulder",11,16,0,1,0,0,0,0,0,0,1
"Sharrod Neasman","Atlanta Falcons","atl",2019,16,2,1,"shoulder",12,13,0,1,0,0,0,0,0,0,1
"Isaiah Oliver","Atlanta Falcons","atl",2019,16,1,0,"shoulder",14,14,0,1,0,0,0,0,0,0,1
"Brandon Powell","Atlanta Falcons","atl",2019,16,1,1,"wrist",16,16,0,0,0,0,0,1,0,0,1
"Matt Ryan","Atlanta Falcons","atl",2019,16,1,1,"ankle",8,8,0,0,0,0,0,0,0,1,1
"Ty Sambrailo","Atlanta Falcons","atl",2019,16,2,2,"hamstring",13,14,0,0,0,0,0,0,1,0,1
"Wes Schweitzer","Atlanta Falcons","atl",2019,16,1,1,"concussion",9,9,1,0,0,0,0,0,0,0,1
"Ito Smith","Atlanta Falcons","atl",2019,16,9,9,"concussion",8,16,1,0,0,0,0,0,0,0,1
"Luke Stocker","Atlanta Falcons","atl",2019,16,1,1,"back",12,12,0,0,1,0,0,0,0,0,1
"Desmond Trufant","Atlanta Falcons","atl",2019,16,7,7,"toe",6,16,0,0,0,0,0,0,0,1,1
"Matt Wile","Atlanta Falcons","atl",2019,16,1,1,"quadricep",6,6,0,0,0,0,0,0,1,0,1
"Blidi Wreh-Wilson","Atlanta Falcons","atl",2019,16,2,2,"groin",5,6,0,0,0,0,0,0,1,0,1
"Otaro Alaka","Baltimore Ravens","rav",2019,16,13,13,"hamstring",4,16,0,0,0,0,0,0,1,0,1
"Mark Andrews","Baltimore Ravens","rav",2019,16,6,1,"foot shoulder knee ankle",2,16,0,1,0,0,0,0,1,2,4
"Anthony Averett","Baltimore Ravens","rav",2019,16,1,0,"ankle",7,7,0,0,0,0,0,0,0,1,1
"Chris Board","Baltimore Ravens","rav",2019,16,2,1,"concussion",14,15,1,0,0,0,0,0,0,0,1
"Tyus Bowser","Baltimore Ravens","rav",2019,16,1,0,"groin",2,2,0,0,0,0,0,0,1,0,1
"Miles Boykin","Baltimore Ravens","rav",2019,16,1,0,"ankle",12,12,0,0,0,0,0,0,0,1,1
"Nick Boyle","Baltimore Ravens","rav",2019,16,1,0,"ankle",12,12,0,0,0,0,0,0,0,1,1
"Bradley Bozeman","Baltimore Ravens","rav",2019,16,1,0,"ankle",12,12,0,0,0,0,0,0,0,1,1
"Marquise Brown","Baltimore Ravens","rav",2019,16,9,2,"foot hip  ankle illness",1,16,0,0,0,1,0,0,0,2,3
"Maurice Canady","Baltimore Ravens","rav",2019,16,2,2,"thigh",7,8,0,0,0,0,0,0,1,0,1
"Brandon Carr","Baltimore Ravens","rav",2019,16,1,0,"hip",1,1,0,0,0,1,0,0,0,0,1
"Marlon Humphrey","Baltimore Ravens","rav",2019,16,3,0,"back hamstring thigh",2,13,0,0,1,0,0,0,2,0,3
"Mark Ingram","Baltimore Ravens","rav",2019,16,2,1,"shoulder calf",2,16,0,1,0,0,0,0,1,0,2
"Bennett Jackson","Baltimore Ravens","rav",2019,16,1,0,"ankle",8,8,0,0,0,0,0,0,0,1,1
"Lamar Jackson","Baltimore Ravens","rav",2019,16,2,0,"illness quadricep",9,14,0,0,0,0,0,0,1,0,1
"Cyrus Jones","Baltimore Ravens","rav",2019,16,2,0,"finger  foot",1,5,0,0,0,0,0,1,0,1,2
"Matt Judon","Baltimore Ravens","rav",2019,16,1,0,"ankle",12,12,0,0,0,0,0,0,0,1,1
